datetime,YYYYMMDD,HH,T,TD,T_260
2024-12-02 06:00:00+01:00,20241202,6,10.1,9.7,10.1
2024-12-02 07:00:00+01:00,20241202,7,10.5,9.9,10.5
2024-12-02 08:00:00+01:00,20241202,8,10.7,10.0,10.7
2024-12-02 09:00:00+01:00,20241202,9,11.1,10.0,11.1
2024-12-02 10:00:00+01:00,20241202,10,11.2,10.1,11.2
2024-12-02 11:00:00+01:00,20241202,11,11.3,9.9,11.3
2024-12-02 12:00:00+01:00,20241202,12,11.3,9.6,11.3
2024-12-02 13:00:00+01:00,20241202,13,11.2,9.2,11.2
2024-12-02 14:00:00+01:00,20241202,14,10.6,9.3,10.6
2024-12-02 15:00:00+01:00,20241202,15,10.3,7.8,10.3
2024-12-02 16:00:00+01:00,20241202,16,9.4,7.1,9.4
2024-12-02 17:00:00+01:00,20241202,17,9.2,7.2,9.2
2024-12-02 18:00:00+01:00,20241202,18,8.6,6.7,8.6
2024-12-02 19:00:00+01:00,20241202,19,8.0,7.0,8.0
2024-12-02 20:00:00+01:00,20241202,20,8.0,7.3,8.0
2024-12-02 21:00:00+01:00,20241202,21,7.8,7.0,7.8
2024-12-02 22:00:00+01:00,20241202,22,7.8,7.2,7.8
2024-12-02 23:00:00+01:00,20241202,23,7.9,7.6,7.9
2024-12-03 00:00:00+01:00,20241202,24,8.0,7.6,8.0
2024-12-03 01:00:00+01:00,20241203,1,7.8,6.7,7.8
2024-12-03 02:00:00+01:00,20241203,2,7.3,5.3,7.3
2024-12-03 03:00:00+01:00,20241203,3,7.0,5.0,7.0
2024-12-03 04:00:00+01:00,20241203,4,7.1,4.7,7.1
2024-12-03 05:00:00+01:00,20241203,5,6.6,4.5,6.6
2024-12-03 06:00:00+01:00,20241203,6,6.2,4.3,6.2
2024-12-03 07:00:00+01:00,20241203,7,5.5,3.9,5.5
2024-12-03 08:00:00+01:00,20241203,8,5.1,3.6,5.1
2024-12-03 09:00:00+01:00,20241203,9,6.1,3.7,6.1
2024-12-03 10:00:00+01:00,20241203,10,7.0,3.4,7.0
2024-12-03 11:00:00+01:00,20241203,11,7.0,3.1,7.0
2024-12-03 12:00:00+01:00,20241203,12,7.6,2.5,7.6
2024-12-03 13:00:00+01:00,20241203,13,8.1,1.5,8.1
2024-12-03 14:00:00+01:00,20241203,14,6.6,1.8,6.6
2024-12-03 15:00:00+01:00,20241203,15,6.4,1.2,6.4
2024-12-03 16:00:00+01:00,20241203,16,5.9,2.1,5.9
2024-12-03 17:00:00+01:00,20241203,17,4.6,1.8,4.6
2024-12-03 18:00:00+01:00,20241203,18,4.8,2.1,4.8
2024-12-03 19:00:00+01:00,20241203,19,4.5,1.9,4.5
2024-12-03 20:00:00+01:00,20241203,20,4.0,1.6,4.0
2024-12-03 21:00:00+01:00,20241203,21,4.0,1.5,4.0
2024-12-03 22:00:00+01:00,20241203,22,3.8,1.7,3.8
2024-12-03 23:00:00+01:00,20241203,23,2.7,1.2,2.7
2024-12-04 00:00:00+01:00,20241203,24,1.5,0.6,1.5
2024-12-04 01:00:00+01:00,20241204,1,-0.3,-0.7,-0.3
2024-12-04 02:00:00+01:00,20241204,2,1.4,0.7,1.4
2024-12-04 03:00:00+01:00,20241204,3,1.0,0.5,1.0
2024-12-04 04:00:00+01:00,20241204,4,1.8,0.4,1.8
2024-12-04 05:00:00+01:00,20241204,5,1.7,1.0,1.7
2024-12-04 06:00:00+01:00,20241204,6,3.0,1.5,3.0
2024-12-04 07:00:00+01:00,20241204,7,3.5,2.0,3.5
2024-12-04 08:00:00+01:00,20241204,8,3.9,3.1,3.9
2024-12-04 09:00:00+01:00,20241204,9,4.2,3.5,4.2
2024-12-04 10:00:00+01:00,20241204,10,4.9,3.7,4.9
2024-12-04 11:00:00+01:00,20241204,11,5.3,4.0,5.3
2024-12-04 12:00:00+01:00,20241204,12,5.4,4.2,5.4
2024-12-04 13:00:00+01:00,20241204,13,5.4,4.0,5.4
2024-12-04 14:00:00+01:00,20241204,14,5.2,4.0,5.2
2024-12-04 15:00:00+01:00,20241204,15,5.3,4.2,5.3
2024-12-04 16:00:00+01:00,20241204,16,4.5,3.6,4.5
2024-12-04 17:00:00+01:00,20241204,17,4.9,3.8,4.9
2024-12-04 18:00:00+01:00,20241204,18,4.8,3.6,4.8
2024-12-04 19:00:00+01:00,20241204,19,4.7,3.3,4.7
2024-12-04 20:00:00+01:00,20241204,20,4.1,3.0,4.1
2024-12-04 21:00:00+01:00,20241204,21,4.6,3.4,4.6
2024-12-04 22:00:00+01:00,20241204,22,4.8,3.8,4.8
2024-12-04 23:00:00+01:00,20241204,23,4.7,3.5,4.7
2024-12-05 00:00:00+01:00,20241204,24,4.8,3.7,4.8
2024-12-05 01:00:00+01:00,20241205,1,4.9,4.3,4.9
2024-12-05 02:00:00+01:00,20241205,2,5.4,4.5,5.4
2024-12-05 03:00:00+01:00,20241205,3,5.4,4.3,5.4
2024-12-05 04:00:00+01:00,20241205,4,5.3,4.0,5.3
2024-12-05 05:00:00+01:00,20241205,5,5.5,3.9,5.5
2024-12-05 06:00:00+01:00,20241205,6,5.5,3.7,5.5
2024-12-05 07:00:00+01:00,20241205,7,5.7,3.4,5.7
2024-12-05 08:00:00+01:00,20241205,8,5.7,3.2,5.7
2024-12-05 09:00:00+01:00,20241205,9,5.4,3.5,5.4
2024-12-05 10:00:00+01:00,20241205,10,5.1,4.3,5.1
2024-12-05 11:00:00+01:00,20241205,11,5.4,4.6,5.4
2024-12-05 12:00:00+01:00,20241205,12,5.8,5.1,5.8
2024-12-05 13:00:00+01:00,20241205,13,6.2,5.7,6.2
2024-12-05 14:00:00+01:00,20241205,14,6.7,6.2,6.7
2024-12-05 15:00:00+01:00,20241205,15,7.0,6.4,7.0
2024-12-05 16:00:00+01:00,20241205,16,7.2,6.6,7.2
2024-12-05 17:00:00+01:00,20241205,17,7.8,7.2,7.8
2024-12-05 18:00:00+01:00,20241205,18,8.0,7.5,8.0
2024-12-05 19:00:00+01:00,20241205,19,8.4,7.8,8.4
2024-12-05 20:00:00+01:00,20241205,20,9.3,8.8,9.3
2024-12-05 21:00:00+01:00,20241205,21,9.3,8.7,9.3
2024-12-05 22:00:00+01:00,20241205,22,9.9,9.2,9.9
2024-12-05 23:00:00+01:00,20241205,23,10.8,9.9,10.8
2024-12-06 00:00:00+01:00,20241205,24,11.1,8.1,11.1
2024-12-06 01:00:00+01:00,20241206,1,10.1,6.0,10.1
2024-12-06 02:00:00+01:00,20241206,2,9.6,5.3,9.6
2024-12-06 03:00:00+01:00,20241206,3,9.2,4.8,9.2
2024-12-06 04:00:00+01:00,20241206,4,8.4,5.4,8.4
2024-12-06 05:00:00+01:00,20241206,5,8.4,5.5,8.4
2024-12-06 06:00:00+01:00,20241206,6,9.2,4.5,9.2
2024-12-06 07:00:00+01:00,20241206,7,8.9,4.9,8.9
2024-12-06 08:00:00+01:00,20241206,8,9.3,5.2,9.3
2024-12-06 09:00:00+01:00,20241206,9,9.4,5.5,9.4
2024-12-06 10:00:00+01:00,20241206,10,9.1,6.4,9.1
2024-12-06 11:00:00+01:00,20241206,11,9.2,5.8,9.2
2024-12-06 12:00:00+01:00,20241206,12,9.3,6.0,9.3
2024-12-06 13:00:00+01:00,20241206,13,9.9,5.1,9.9
2024-12-06 14:00:00+01:00,20241206,14,9.9,4.2,9.9
2024-12-06 15:00:00+01:00,20241206,15,9.2,5.4,9.2
2024-12-06 16:00:00+01:00,20241206,16,9.0,5.3,9.0
2024-12-06 17:00:00+01:00,20241206,17,8.7,4.6,8.7
2024-12-06 18:00:00+01:00,20241206,18,8.1,4.7,8.1
2024-12-06 19:00:00+01:00,20241206,19,6.7,3.8,6.7
2024-12-06 20:00:00+01:00,20241206,20,6.0,3.4,6.0
2024-12-06 21:00:00+01:00,20241206,21,5.8,3.4,5.8
2024-12-06 22:00:00+01:00,20241206,22,5.2,3.2,5.2
2024-12-06 23:00:00+01:00,20241206,23,5.9,3.6,5.9
2024-12-07 00:00:00+01:00,20241206,24,6.0,3.5,6.0
2024-12-07 01:00:00+01:00,20241207,1,6.4,3.7,6.4
2024-12-07 02:00:00+01:00,20241207,2,6.0,4.3,6.0
2024-12-07 03:00:00+01:00,20241207,3,6.9,4.6,6.9
2024-12-07 04:00:00+01:00,20241207,4,7.1,5.5,7.1
2024-12-07 05:00:00+01:00,20241207,5,7.2,6.2,7.2
2024-12-07 06:00:00+01:00,20241207,6,7.6,6.8,7.6
2024-12-07 07:00:00+01:00,20241207,7,8.2,7.5,8.2
2024-12-07 08:00:00+01:00,20241207,8,9.1,7.8,9.1
2024-12-07 09:00:00+01:00,20241207,9,9.5,7.4,9.5
2024-12-07 10:00:00+01:00,20241207,10,10.1,7.3,10.1
2024-12-07 11:00:00+01:00,20241207,11,10.4,6.5,10.4
2024-12-07 12:00:00+01:00,20241207,12,9.8,6.3,9.8
2024-12-07 13:00:00+01:00,20241207,13,9.2,5.7,9.2
2024-12-07 14:00:00+01:00,20241207,14,8.9,4.8,8.9
2024-12-07 15:00:00+01:00,20241207,15,7.6,5.2,7.6
2024-12-07 16:00:00+01:00,20241207,16,7.1,5.1,7.1
2024-12-07 17:00:00+01:00,20241207,17,7.0,5.3,7.0
2024-12-07 18:00:00+01:00,20241207,18,6.7,5.4,6.7
2024-12-07 19:00:00+01:00,20241207,19,6.4,5.5,6.4
2024-12-07 20:00:00+01:00,20241207,20,6.5,5.7,6.5
2024-12-07 21:00:00+01:00,20241207,21,6.7,5.9,6.7
2024-12-07 22:00:00+01:00,20241207,22,6.7,6.1,6.7
2024-12-07 23:00:00+01:00,20241207,23,6.7,6.0,6.7
2024-12-08 00:00:00+01:00,20241207,24,6.8,6.2,6.8
2024-12-08 01:00:00+01:00,20241208,1,6.7,6.2,6.7
2024-12-08 02:00:00+01:00,20241208,2,6.6,6.2,6.6
2024-12-08 03:00:00+01:00,20241208,3,6.6,6.1,6.6
2024-12-08 04:00:00+01:00,20241208,4,6.5,6.0,6.5
2024-12-08 05:00:00+01:00,20241208,5,6.5,5.9,6.5
2024-12-08 06:00:00+01:00,20241208,6,6.4,6.0,6.4
2024-12-08 07:00:00+01:00,20241208,7,6.5,5.7,6.5
2024-12-08 08:00:00+01:00,20241208,8,6.4,5.4,6.4
2024-12-08 09:00:00+01:00,20241208,9,6.4,5.4,6.4
2024-12-08 10:00:00+01:00,20241208,10,6.6,5.6,6.6
2024-12-08 11:00:00+01:00,20241208,11,6.8,5.6,6.8
2024-12-08 12:00:00+01:00,20241208,12,7.1,5.5,7.1
2024-12-08 13:00:00+01:00,20241208,13,7.0,5.1,7.0
2024-12-08 14:00:00+01:00,20241208,14,7.0,5.1,7.0
2024-12-08 15:00:00+01:00,20241208,15,6.7,4.5,6.7
2024-12-08 16:00:00+01:00,20241208,16,6.7,4.0,6.7
2024-12-08 17:00:00+01:00,20241208,17,6.3,4.2,6.3
2024-12-08 18:00:00+01:00,20241208,18,5.9,4.1,5.9
2024-12-08 19:00:00+01:00,20241208,19,6.3,4.5,6.3
2024-12-08 20:00:00+01:00,20241208,20,6.6,5.1,6.6
2024-12-08 21:00:00+01:00,20241208,21,6.5,5.3,6.5
2024-12-08 22:00:00+01:00,20241208,22,6.7,4.3,6.7
2024-12-08 23:00:00+01:00,20241208,23,6.5,3.1,6.5
